match_id, team_id, inning, total_score, wickets, 50_in_balls, 100_in_balls,id
1255,47,2,179,1,30,60,2489
1256,47,1,165,9,35,81,2490
1256,28,2,171,2,31,61,2491
1257,103,1,114,10,45,98,2492
1257,53,2,115,4,45,85,2493
1258,103,1,121,8,53,107,2494
1258,53,2,123,2,43,74,2495
1259,92,1,181,8,35,60,2496
1259,56,2,111,10,58,92,2497
1260,15,1,75,10,35,0,2498
1260,35,2,76,1,29,0,2499
1261,35,1,166,8,50,83,2500
1261,92,2,168,5,33,67,2501
1262,15,1,83,8,45,0,2502
1262,56,2,88,2,26,0,2503
1263,15,1,76,10,71,0,2504
1263,92,2,77,1,34,0,2505
1264,56,1,147,10,33,63,2506
1264,35,2,149,2,29,62,2507
1265,103,1,104,9,51,119,2508
1265,100,2,106,2,28,54,2509
1266,11,1,158,8,54,84,2510
1266,99,2,151,9,47,85,2511
1267,49,1,234,5,32,54,2512
1267,53,2,65,7,50,0,2513
1268,85,1,122,9,42,95,2514
1268,11,2,123,1,29,75,2515
1269,103,1,83,10,60,0,2516
1269,53,2,86,1,36,0,2517
1270,49,1,149,6,40,89,2518
1270,100,2,135,9,52,97,2519
1271,11,1,226,4,26,60,2520
1271,103,2,98,10,57,0,2521
1272,99,1,183,8,35,73,2522
1272,100,2,158,10,40,73,2523
1273,85,1,124,9,54,88,2524
1273,53,2,126,4,32,79,2525
1274,49,1,245,2,29,57,2526
1274,99,2,90,10,49,0,2527
1275,103,1,97,9,57,0,2528
1275,85,2,98,2,33,0,2529
1276,100,1,78,9,69,0,2530
1276,11,2,80,1,31,0,2531
1277,99,1,150,8,43,82,2532
1277,85,2,124,10,47,88,2533
1278,49,1,232,2,24,44,2534
1278,103,2,66,10,74,0,2535
1279,100,1,190,6,40,64,2536
1279,53,2,139,8,46,90,2537
1280,49,1,159,7,49,76,2538
1280,85,2,126,7,50,78,2539
1281,53,1,141,10,30,73,2540
1281,99,2,147,6,38,69,2541
1282,100,1,159,10,25,63,2542
1282,85,2,131,7,48,85,2543
1283,49,1,213,6,37,55,2544
1283,11,2,205,9,33,61,2545
1284,32,1,166,7,50,87,2546
1284,25,2,113,5,58,102,2547
1285,95,1,71,8,89,0,2548
1285,9,2,75,1,28,0,2549
1286,32,1,131,10,57,93,2550
1286,95,2,110,8,61,114,2551
1287,95,1,97,10,63,0,2552
1287,25,2,98,4,61,0,2553
1288,32,1,87,8,77,0,2554
1288,9,2,92,4,55,0,2555
1289,9,1,148,7,43,90,2556
1289,95,2,109,9,65,112,2557
1290,32,1,127,9,63,102,2558
1290,25,2,94,5,68,0,2559
1291,32,1,136,10,33,90,2560
1291,95,2,137,5,61,94,2561
1292,9,1,229,6,25,53,2562
1292,25,2,129,7,63,91,2563
1293,25,1,94,10,53,0,2564
1293,95,2,98,7,49,0,2565
1294,32,1,106,8,57,114,2566
1294,9,2,109,4,20,64,2567
1295,91,1,23,10,0,0,2568
1295,63,2,24,2,0,0,2569
1296,29,1,105,10,62,116,2570
1296,81,2,74,9,87,0,2571
1297,91,1,26,10,0,0,2572
1297,40,2,27,1,0,0,2573
1298,63,1,180,7,33,61,2574
1298,29,2,105,8,59,116,2575
1299,40,1,140,6,59,93,2576
1299,81,2,39,10,0,0,2577
1300,29,1,161,4,40,80,2578
1300,91,2,48,10,0,0,2579
1301,63,1,219,6,27,60,2580
1301,81,2,35,10,0,0,2581
1302,29,1,83,10,67,0,2582
1302,40,2,84,2,28,0,2583
1303,81,1,77,8,78,0,2584
1303,91,2,78,5,68,0,2585
1304,40,1,93,10,56,0,2586
1304,63,2,96,3,39,0,2587
1305,12,1,115,10,55,99,2588
1305,22,2,106,10,56,98,2589
1306,22,1,125,9,35,87,2590
1306,12,2,121,10,44,95,2591
1307,22,1,179,8,37,67,2592
1307,98,2,137,9,41,89,2593
1308,12,1,177,5,38,66,2594
1308,98,2,126,10,67,95,2595
1309,22,1,163,5,52,92,2596
1309,98,2,164,6,32,77,2597
1310,98,1,110,10,48,96,2598
1310,12,2,113,1,38,60,2599
1311,12,1,153,7,35,79,2600
1311,22,2,123,10,39,80,2601
1312,98,1,174,6,54,77,2602
1312,22,2,175,4,34,65,2603
1313,69,1,134,5,37,88,2604
1313,16,2,139,4,48,89,2605
1314,12,1,191,3,40,80,2606
1314,69,2,103,10,30,105,2607
1315,98,1,118,8,56,98,2608
1315,16,2,119,2,49,85,2609
1316,22,1,187,7,38,73,2610
1316,69,2,146,9,31,86,2611
1317,12,1,148,4,47,93,2612
1317,16,2,151,4,35,74,2613
1318,69,1,162,7,36,87,2614
1318,98,2,163,3,32,70,2615
1319,22,1,156,9,43,73,2616
1319,16,2,157,4,36,67,2617
1320,12,1,187,5,43,68,2618
1320,98,2,191,6,41,69,2619
1321,12,1,78,10,70,0,2620
1321,22,2,82,3,26,0,2621
1322,98,1,149,9,43,86,2622
1322,69,2,151,3,47,80,2623
1323,22,1,164,6,44,78,2624
1323,16,2,166,4,30,68,2625
1324,11,1,139,7,54,97,2626
1324,47,2,47,2,0,0,2627
1325,47,1,185,5,40,67,2628
1325,11,2,152,8,48,83,2629
1326,64,1,183,7,36,71,2630
1326,80,2,160,10,35,74,2631
1327,80,1,157,10,33,71,2632
1327,64,2,158,3,27,53,2633
1328,14,1,179,10,27,48,2634
1328,64,2,151,10,43,74,2635
1329,14,1,193,6,24,62,2636
1329,64,2,194,7,32,65,2637
1330,76,1,98,10,61,0,2638
1330,53,2,100,1,35,66,2639
1331,53,1,164,5,35,82,2640
1331,76,2,165,5,41,87,2641
1332,76,1,172,4,41,70,2642
1332,53,2,162,9,38,80,2643
1333,47,1,180,7,30,66,2644
1333,10,2,154,5,22,49,2645
1334,47,1,201,7,26,68,2646
1334,10,2,95,10,47,0,2647
1335,24,1,134,9,55,96,2648
1335,66,2,137,5,38,92,2649
1336,24,1,72,2,33,0,2650
1337,66,1,110,10,44,105,2651
1337,24,2,95,5,55,0,2652
1338,24,1,226,8,28,61,2653
1338,80,2,180,10,25,54,2654
1339,24,1,194,8,26,57,2655
1339,80,2,173,10,32,64,2656
1340,24,1,224,7,33,60,2657
1340,80,2,179,7,35,72,2658
1341,80,1,158,5,36,86,2659
1341,24,2,159,3,45,80,2660
1342,80,1,134,8,54,93,2661
1342,24,2,92,10,50,0,2662
1343,24,1,215,3,23,61,2663
1343,14,2,216,4,30,54,2664
1344,14,1,174,10,24,48,2665
1344,24,2,102,9,56,94,2666
1345,14,1,118,4,29,56,2667
1345,24,2,98,3,30,0,2668
1346,14,1,208,3,43,69,2669
1346,47,2,209,8,29,55,2670
1347,47,1,235,4,23,59,2671
1347,14,2,191,9,33,57,2672
1348,47,1,222,3,41,72,2673
1348,14,2,225,5,27,57,2674
1349,47,1,174,9,34,76,2675
1349,14,2,154,7,34,85,2676
1350,47,1,160,8,49,85,2677
1350,14,2,154,8,35,77,2678
1351,84,1,209,8,37,64,2679
1351,15,2,64,10,46,0,2680
1352,15,1,63,10,56,0,2681
1352,84,2,68,3,28,0,2682
1353,69,1,162,10,31,70,2683
1353,22,2,163,2,30,63,2684
1354,69,1,147,9,39,89,2685
1354,22,2,151,6,40,80,2686
1355,22,1,115,10,37,79,2687
1355,69,2,116,7,31,78,2688
1356,22,1,156,7,44,77,2689
1356,69,2,159,1,29,70,2690
1357,69,1,190,8,24,65,2691
1357,22,2,184,9,56,77,2692
1358,75,1,149,6,52,84,2693
1358,36,2,151,8,36,82,2694
1359,36,1,159,10,45,66,2695
1359,75,2,160,2,49,71,2696
1360,2,1,142,9,32,89,2697
1360,46,2,143,5,31,67,2698
1361,51,1,138,8,45,99,2699
1361,78,2,104,7,55,100,2700
1362,78,1,123,9,49,110,2701
1362,46,2,127,2,38,70,2702
1363,51,1,156,3,36,90,2703
1363,46,2,155,10,26,82,2704
1364,2,1,110,10,67,101,2705
1364,78,2,114,4,74,102,2706
1365,78,1,123,7,53,102,2707
1365,42,2,122,9,61,98,2708
1366,19,1,166,7,21,57,2709
1366,51,2,106,10,45,98,2710
1367,43,1,146,6,43,88,2711
1367,57,2,106,9,48,86,2712
1368,88,1,143,8,33,87,2713
1368,43,2,146,4,27,73,2714
1369,43,1,176,6,38,79,2715
1369,88,2,180,7,34,78,2716
1370,43,1,186,10,32,62,2717
1370,57,2,125,10,38,80,2718
1371,43,1,192,6,27,67,2719
1371,57,2,106,10,41,71,2720
1372,43,1,171,5,42,93,2721
1372,88,2,111,10,48,90,2722
1373,57,1,133,9,60,105,2723
1373,88,2,134,9,51,99,2724
1374,57,1,126,7,55,98,2725
1374,43,2,127,4,44,87,2726
1375,43,1,180,6,52,79,2727
1375,88,2,121,10,49,85,2728
1376,57,1,110,6,61,114,2729
1376,43,2,114,2,25,48,2730
1377,43,1,141,10,41,79,2731
1377,88,2,122,10,55,103,2732
1378,57,1,131,10,48,75,2733
1378,43,2,133,2,35,59,2734
1379,57,1,154,6,36,79,2735
1379,88,2,155,3,25,52,2736
1380,43,1,161,9,33,73,2737
1380,88,2,142,6,39,79,2738
1381,88,1,152,7,37,70,2739
1381,57,2,143,8,53,92,2740
1382,88,1,159,7,42,87,2741
1382,57,2,98,10,47,0,2742
1383,88,1,179,6,30,68,2743
1383,57,2,130,10,32,70,2744
1384,78,1,150,5,50,92,2745
1384,19,2,147,7,39,76,2746
1385,42,1,171,6,32,65,2747
1385,46,2,103,9,65,113,2748
1386,19,1,163,5,43,88,2749
1386,42,2,164,5,35,64,2750
1387,63,1,181,8,22,48,2751
1387,54,2,79,10,55,0,2752
1388,63,1,152,9,34,73,2753
1388,9,2,108,1,20,55,2754
1389,63,1,149,6,48,94,2755
1389,54,2,126,7,39,84,2756
1390,63,1,81,10,52,0,2757
1390,9,2,82,6,52,0,2758
1391,54,1,89,9,65,0,2759
1391,9,2,90,9,50,0,2760
1392,34,1,314,3,31,56,2761
1392,101,2,41,10,0,0,2762
1393,47,1,202,4,23,55,2763
1393,34,2,179,9,45,80,2764
1394,80,1,160,10,46,89,2765
1394,54,2,92,10,52,0,2766
1395,66,1,116,5,50,114,2767
1395,63,2,114,8,75,101,2768
1396,66,1,96,9,70,0,2769
1396,47,2,97,1,22,0,2770
1397,80,1,48,1,0,0,2771
1397,66,2,65,4,25,0,2772
1398,51,1,123,6,57,97,2773
1398,46,2,124,3,33,73,2774
1399,71,1,100,7,54,119,2775
1399,46,2,103,3,41,74,2776
1400,71,1,121,9,53,101,2777
1400,51,2,125,1,29,54,2778
1401,46,1,174,9,36,70,2779
1401,2,2,175,7,21,58,2780
1402,51,1,129,6,65,105,2781
1402,46,2,130,5,43,69,2782
1403,71,1,76,10,65,0,2783
1403,2,2,78,1,31,0,2784
1404,71,1,83,6,78,0,2785
1404,46,2,84,2,35,0,2786
1405,51,1,201,7,30,66,2787
1405,71,2,159,10,28,60,2788
1406,2,1,173,4,25,67,2789
1406,46,2,175,6,32,52,2790
1407,52,1,181,9,34,67,2791
1407,48,2,95,10,61,0,2792
1408,1,1,85,8,68,0,2793
1408,55,2,88,3,57,0,2794
1409,1,1,90,8,65,0,2795
1409,52,2,91,3,55,0,2796
1410,48,1,194,6,23,76,2797
1410,55,2,86,10,46,0,2798
1411,48,1,230,4,49,68,2799
1411,1,2,67,10,76,0,2800
1412,52,1,176,6,37,73,2801
1412,55,2,123,8,42,77,2802
1413,48,1,196,5,49,82,2803
1413,55,2,30,10,0,0,2804
1414,1,1,86,9,83,0,2805
1414,52,2,89,5,27,0,2806
1415,48,1,132,4,46,93,2807
1415,52,2,93,10,53,0,2808
1416,92,1,107,5,75,114,2809
1416,36,2,108,3,40,75,2810
1417,92,1,82,10,55,0,2811
1417,36,2,83,3,64,0,2812
1418,36,1,172,8,55,74,2813
1418,98,2,148,8,60,91,2814
1419,98,1,165,10,38,80,2815
1419,36,2,154,8,37,80,2816
1420,21,1,127,8,42,101,2817
1420,57,2,73,10,72,0,2818
1421,87,1,95,9,40,0,2819
1421,89,2,96,7,53,0,2820
1422,21,1,155,6,42,88,2821
1422,87,2,92,10,64,0,2822
1423,57,1,121,7,61,101,2823
1423,89,2,121,10,73,107,2824
1424,21,1,129,10,35,84,2825
1424,89,2,94,10,59,0,2826
1425,57,1,154,8,48,93,2827
1425,87,2,121,5,58,105,2828
1426,57,1,95,9,62,0,2829
1426,21,2,101,4,49,98,2830
1427,87,1,49,10,0,0,2831
1427,21,2,50,1,43,0,2832
1428,57,1,107,5,63,116,2833
1428,89,2,60,10,67,0,2834
1429,21,1,142,6,58,85,2835
1429,89,2,60,10,61,0,2836
1430,87,1,109,10,54,110,2837
1430,57,2,107,8,68,118,2838
1431,89,1,109,9,42,110,2839
1431,21,2,110,5,64,104,2840
1432,87,1,77,10,87,0,2841
1432,57,2,78,5,57,0,2842
1433,89,1,54,10,78,0,2843
1433,57,2,58,1,36,0,2844
1434,21,1,106,10,61,112,2845
1434,87,2,53,10,87,0,2846
1435,57,1,24,10,0,0,2847
1435,21,2,27,2,0,0,2848
1436,89,1,112,9,53,115,2849
1436,87,2,107,6,67,113,2850
1437,89,1,72,10,80,0,2851
1437,87,2,73,4,75,0,2852
1438,21,1,103,7,66,117,2853
1438,57,2,86,8,70,0,2854
1439,19,1,140,7,49,91,2855
1439,34,2,144,3,51,87,2856
1440,54,1,94,10,71,0,2857
1440,34,2,99,4,49,0,2858
1441,34,1,213,6,42,82,2859
1441,54,2,134,8,37,87,2860
1442,54,1,149,5,60,88,2861
1442,19,2,153,4,26,68,2862
1443,19,1,164,7,31,86,2863
1443,34,2,165,5,47,83,2864
1444,54,1,212,3,35,66,2865
1444,19,2,143,5,42,94,2866
1445,34,1,162,8,33,67,2867
1445,19,2,167,6,26,69,2868
1446,6,1,72,7,88,0,2869
1446,102,2,74,5,58,0,2870
1447,102,1,124,6,64,103,2871
1447,3,2,125,6,57,90,2872
1448,6,1,52,10,112,0,2873
1448,3,2,53,0,34,0,2874
1449,82,1,121,9,60,107,2875
1449,61,2,122,3,35,70,2876
1450,61,1,198,3,24,49,2877
1450,82,2,200,5,50,76,2878
1451,61,1,138,6,49,89,2879
1451,82,2,144,4,44,86,2880
1452,82,1,153,6,31,92,2881
1452,61,2,154,3,34,73,2882
1453,61,1,101,10,59,106,2883
1453,82,2,93,10,77,0,2884
1454,78,1,135,6,68,106,2885
1454,19,2,137,5,52,87,2886
1455,90,1,145,9,33,86,2887
1455,34,2,147,2,33,65,2888
1456,42,1,153,6,48,93,2889
1456,63,2,121,8,57,102,2890
1457,54,1,166,6,33,65,2891
1457,46,2,150,8,50,80,2892
1458,42,1,174,6,44,74,2893
1458,90,2,152,8,49,85,2894
1459,78,1,146,10,55,90,2895
1459,54,2,126,10,58,91,2896
1460,63,1,165,9,25,76,2897
1460,34,2,166,4,35,63,2898
1461,46,1,88,8,69,0,2899
1461,19,2,94,5,29,0,2900
1462,42,1,145,9,44,87,2901
1462,34,2,140,10,39,105,2902
1463,19,1,176,6,32,77,2903
1463,54,2,154,8,44,81,2904
1464,63,1,198,4,31,68,2905
1464,90,2,138,10,38,62,2906
1465,78,1,158,9,37,83,2907
1465,46,2,160,6,34,59,2908
1466,78,1,106,9,41,114,2909
1466,42,2,109,0,44,84,2910
1467,19,1,134,9,47,94,2911
1467,34,2,135,2,43,85,2912
1468,34,1,184,6,46,86,2913
1468,42,2,184,9,33,63,2914
1469,59,1,154,2,50,89,2915
1469,57,2,137,4,55,101,2916
1470,88,1,99,7,71,0,2917
1470,43,2,105,2,65,92,2918
1471,82,1,132,8,40,89,2919
1471,61,2,134,3,29,56,2920
1472,21,1,121,7,69,103,2921
1472,59,2,124,6,57,110,2922
1473,88,1,96,9,96,0,2923
1473,82,2,98,1,34,0,2924
1474,21,1,33,2,0,0,2925
1475,43,1,114,10,50,107,2926
1475,61,2,116,4,46,92,2927
1476,59,1,182,3,44,85,2928
1476,88,2,132,10,60,97,2929
1477,61,1,207,3,35,73,2930
1477,57,2,46,5,0,0,2931
1478,88,1,139,7,34,92,2932
1478,21,2,140,7,47,83,2933
1479,82,1,136,7,55,99,2934
1479,43,2,138,5,55,92,2935
1480,21,1,99,10,57,0,2936
1480,43,2,100,1,64,105,2937
1481,82,1,215,4,35,65,2938
1481,57,2,71,10,68,0,2939
1482,59,1,104,6,75,117,2940
1482,61,2,106,4,57,90,2941
1483,61,1,157,6,35,83,2942
1483,88,2,99,6,66,0,2943
1484,21,1,110,8,47,109,2944
1484,82,2,111,4,32,77,2945
1485,88,1,153,8,58,89,2946
1485,57,2,102,7,65,120,2947
1486,43,1,162,5,46,86,2948
1486,59,2,129,10,40,82,2949
1487,82,1,217,4,31,64,2950
1487,59,2,107,8,50,111,2951
1488,57,1,65,10,84,0,2952
1488,43,2,66,1,40,0,2953
1489,21,1,93,10,76,0,2954
1489,61,2,96,2,43,0,2955
1490,68,1,134,7,57,103,2956
1490,27,2,136,3,42,86,2957
1491,68,1,138,8,61,94,2958
1491,27,2,139,2,24,55,2959
1492,27,1,156,5,62,96,2960
1492,68,2,157,2,39,66,2961
1493,27,1,192,7,34,68,2962
1493,68,2,88,8,58,0,2963
1494,27,1,144,8,49,82,2964
1494,68,2,148,3,56,86,2965
1495,68,1,77,3,42,0,2966
1496,11,1,147,8,32,82,2967
1496,82,2,148,9,50,91,2968
1497,82,1,165,5,31,76,2969
1497,11,2,166,6,40,72,2970
1498,82,1,140,6,47,89,2971
1498,11,2,141,4,55,84,2972
1499,25,1,158,6,41,83,2973
1499,27,2,156,8,42,80,2974
1500,25,1,106,9,67,118,2975
1500,27,2,107,0,33,69,2976
1501,27,1,140,8,45,83,2977
1501,25,2,120,9,46,101,2978
1502,27,1,119,10,59,100,2979
1502,25,2,123,2,22,41,2980
1503,25,1,137,9,41,100,2981
1503,27,2,137,9,57,93,2982
1504,27,1,123,8,44,104,2983
1504,25,2,124,3,15,40,2984
1505,82,1,143,5,50,91,2985
1505,4,2,144,7,41,97,2986
1506,4,1,173,6,52,89,2987
1506,82,2,178,6,49,77,2988
1507,82,1,82,10,32,0,2989
1507,4,2,88,1,35,0,2990
1508,48,1,194,5,36,70,2991
1508,17,2,197,3,48,69,2992
1509,9,1,136,8,52,103,2993
1509,28,2,137,5,33,101,2994
1510,42,1,109,10,53,112,2995
1510,61,2,109,6,66,111,2996
1511,4,1,77,10,77,0,2997
1511,10,2,80,4,63,0,2998
1512,49,1,90,0,37,0,2999
1513,34,1,106,10,55,111,3000
1513,62,2,109,4,57,110,3001
1514,11,1,96,10,67,0,3002
1514,47,2,97,2,47,0,3003
1515,9,1,77,10,70,0,3004
1515,43,2,78,7,68,0,3005
1516,14,1,164,5,48,89,3006
1516,42,2,125,9,62,106,3007
1517,80,1,159,7,55,80,3008
1517,17,2,159,3,40,75,3009
1518,61,1,155,9,37,81,3010
1518,49,2,157,5,46,81,3011
1519,48,1,137,7,48,92,3012
1519,11,2,125,7,59,101,3013
1520,4,1,124,9,33,84,3014
1520,66,2,125,8,49,86,3015
1521,62,1,103,9,74,114,3016
1521,10,2,106,6,71,112,3017
1522,14,1,201,7,22,57,3018
1522,64,2,165,6,32,68,3019
1523,28,1,173,5,33,66,3020
1523,43,2,39,10,0,0,3021
1524,47,1,119,10,35,96,3022
1524,80,2,113,7,53,109,3023
1525,42,1,150,7,36,84,3024
1525,49,2,153,3,35,54,3025
1526,10,1,113,6,58,102,3026
1526,66,2,109,7,58,112,3027
1527,48,1,106,7,48,117,3028
1527,80,2,107,3,55,101,3029
1528,61,1,72,10,84,0,3030
1528,14,2,74,1,27,0,3031
1529,17,1,110,8,67,107,3032
1529,47,2,111,3,66,101,3033
1530,28,1,149,9,61,94,3034
1530,24,2,136,9,47,102,3035
1531,66,1,159,5,35,84,3036
1531,62,2,134,8,42,80,3037
1532,42,1,47,10,0,0,3038
1532,64,2,50,2,19,0,3039
1533,10,1,115,7,46,109,3040
1533,34,2,114,7,61,106,3041
1534,43,1,40,10,0,0,3042
1534,24,2,41,1,0,0,3043
1535,64,1,122,5,34,54,3044
1535,61,2,84,3,40,0,3045
1536,49,1,180,5,35,63,3046
1536,14,2,186,5,44,82,3047
1537,11,1,106,9,55,112,3048
1537,80,2,111,7,46,110,3049
1538,66,1,106,10,52,114,3050
1538,34,2,85,10,70,0,3051
1539,4,1,201,6,41,77,3052
1539,62,2,118,10,40,86,3053
1540,9,1,78,10,90,0,3054
1540,24,2,79,3,54,0,3055
1541,10,1,194,4,29,59,3056
1541,17,2,176,6,30,79,3057
1542,28,1,180,4,33,72,3058
1542,64,2,181,2,32,71,3059
1543,66,1,140,8,44,93,3060
1543,14,2,100,2,31,68,3061
1544,10,1,163,6,29,80,3062
1544,64,2,156,6,48,88,3063
1545,17,1,128,10,37,93,3064
1545,28,2,130,1,34,56,3065
1546,47,1,196,5,35,68,3066
1546,66,2,146,8,47,84,3067
1547,17,1,115,10,39,99,3068
1547,64,2,117,0,32,53,3069
1548,28,1,135,8,38,96,3070
1548,10,2,124,7,36,78,3071
1549,47,1,205,5,29,52,3072
1549,14,2,181,7,32,61,3073
1550,47,1,171,7,37,75,3074
1550,64,2,103,10,50,96,3075
1551,47,1,176,7,43,79,3076
1551,10,2,169,8,43,69,3077
1552,81,1,72,8,80,0,3078
1552,68,2,74,3,45,0,3079
1553,68,1,130,5,74,104,3080
1553,91,2,37,10,0,0,3081
1554,27,1,132,7,45,96,3082
1554,29,2,116,10,62,98,3083
1555,90,1,199,4,26,54,3084
1555,71,2,158,8,30,73,3085
1556,32,1,166,6,32,70,3086
1556,40,2,120,10,26,71,3087
1557,29,1,89,10,68,0,3088
1557,2,2,93,2,35,0,3089
1558,27,1,127,6,69,100,3090
1558,68,2,132,4,44,101,3091
1559,90,1,115,9,67,104,3092
1559,40,2,116,3,50,100,3093
1560,32,1,150,8,44,81,3094
1560,71,2,108,10,39,95,3095
1561,2,1,185,4,26,69,3096
1561,27,2,103,9,74,117,3097
1562,90,1,176,5,60,91,3098
1562,32,2,142,8,42,82,3099
1563,71,1,127,7,43,101,3100
1563,40,2,128,2,30,49,3101
1564,27,1,131,8,49,92,3102
1564,40,2,132,3,30,82,3103
1565,71,1,137,8,57,99,3104
1565,29,2,105,10,56,105,3105
1566,32,1,97,8,70,0,3106
1566,2,2,98,0,27,0,3107
1567,90,1,109,10,55,115,3108
1567,68,2,113,4,53,87,3109
1568,32,1,215,3,33,68,3110
1568,90,2,216,2,28,57,3111
1569,68,1,147,5,56,95,3112
1569,2,2,151,5,34,76,3113
1570,54,1,171,5,50,81,3114
1570,91,2,48,8,0,0,3115
1571,32,1,179,5,47,86,3116
1571,54,2,184,3,25,60,3117
1572,32,1,258,0,32,65,3118
1572,91,2,78,10,65,0,3119
1573,54,1,155,10,39,84,3120
1573,32,2,128,10,51,89,3121
1574,91,1,41,10,0,0,3122
1574,54,2,42,0,0,0,3123
1575,32,1,143,10,44,89,3124
1575,91,2,99,8,87,0,3125
1576,54,1,219,7,32,67,3126
1576,32,2,185,8,37,77,3127
1577,4,1,206,3,43,71,3128
1577,66,2,203,8,40,70,3129
1578,4,1,165,5,38,79,3130
1578,66,2,170,2,31,70,3131
1579,4,1,174,7,44,71,3132
1579,66,2,146,10,64,90,3133
1580,82,1,115,9,46,109,3134
1580,47,2,102,10,64,113,3135
1581,47,1,234,2,49,66,3136
1581,82,2,134,10,30,89,3137
1582,47,1,182,4,25,76,3138
1582,82,2,159,6,55,86,3139
1583,82,1,152,7,43,92,3140
1583,47,2,156,0,23,58,3141
1584,47,1,167,6,43,76,3142
1584,82,2,125,10,40,98,3143
1585,29,1,70,10,81,0,3144
1585,40,2,72,0,32,0,3145
1586,2,1,186,6,24,67,3146
1586,71,2,88,8,67,0,3147
1587,40,1,112,7,69,102,3148
1587,2,2,115,5,25,81,3149
1588,29,1,115,6,44,102,3150
1588,71,2,119,1,33,77,3151
1589,71,1,105,10,63,107,3152
1589,40,2,109,2,33,73,3153
1590,2,1,221,3,23,49,3154
1590,29,2,55,10,72,0,3155
1591,40,1,104,9,45,111,3156
1591,2,2,108,2,26,62,3157
1592,71,1,138,6,33,87,3158
1592,29,2,141,6,61,89,3159
1593,49,1,147,8,42,75,3160
1593,19,2,149,2,34,72,3161
1594,49,1,121,8,39,98,3162
1594,19,2,112,9,67,112,3163
1595,49,1,94,10,45,0,3164
1595,19,2,62,10,79,0,3165
1596,61,1,206,4,51,77,3166
1596,34,2,186,10,32,65,3167
1597,62,1,184,4,27,66,3168
1597,34,2,182,8,35,71,3169
1598,62,1,247,5,39,60,3170
1598,61,2,188,7,33,70,3171
1599,34,1,180,8,36,73,3172
1599,61,2,177,7,43,79,3173
1600,62,1,120,10,47,101,3174
1600,34,2,121,4,43,73,3175
1601,61,1,98,4,53,0,3176
1602,34,1,184,8,35,67,3177
1602,62,2,189,6,28,64,3178
1603,54,1,172,8,36,73,3179
1603,51,2,162,7,33,80,3180
1604,54,1,197,5,39,64,3181
1604,51,2,200,6,23,66,3182
1605,51,1,125,10,65,106,3183
1605,54,2,125,8,48,98,3184
1606,95,1,128,5,57,97,3185
1606,88,2,119,10,47,98,3186
1607,46,1,123,10,43,99,3187
1607,78,2,99,2,33,0,3188
1608,88,1,97,7,55,0,3189
1608,46,2,103,5,50,103,3190
1609,63,1,148,7,38,73,3191
1609,95,2,96,9,72,0,3192
1610,63,1,110,6,57,107,3193
1610,78,2,112,1,55,91,3194
1611,95,1,102,7,57,119,3195
1611,46,2,105,2,39,79,3196
1612,46,1,87,10,70,0,3197
1612,63,2,88,3,38,0,3198
1613,78,1,135,8,43,94,3199
1613,88,2,83,10,84,0,3200
1614,78,1,166,4,30,84,3201
1614,95,2,110,10,58,95,3202
1615,88,1,83,10,69,0,3203
1615,63,2,86,4,50,0,3204
1616,95,1,106,7,44,111,3205
1616,46,2,109,3,31,66,3206
1617,63,1,77,9,81,0,3207
1617,78,2,82,2,60,0,3208
1618,9,1,136,6,48,87,3209
1618,42,2,137,7,40,86,3210
1619,42,1,145,7,59,100,3211
1619,9,2,148,2,35,76,3212
1620,9,1,127,6,44,98,3213
1620,42,2,128,6,43,98,3214
1621,54,1,212,6,39,67,3215
1621,34,2,139,10,27,59,3216
1622,54,1,65,2,38,0,3217
1623,34,1,198,6,30,81,3218
1623,9,2,113,10,29,81,3219
1624,54,1,121,10,66,99,3220
1624,9,2,124,0,29,60,3221
1625,9,1,171,8,35,76,3222
1625,34,2,85,10,50,0,3223
1626,82,1,197,6,31,73,3224
1626,61,2,162,8,31,62,3225
1627,88,1,131,6,35,98,3226
1627,21,2,84,10,62,0,3227
1628,10,1,237,2,32,68,3228
1628,89,2,103,7,38,118,3229
1629,43,1,169,7,46,79,3230
1629,59,2,97,10,53,0,3231
1630,88,1,86,10,51,0,3232
1630,82,2,90,6,62,0,3233
1631,61,1,121,7,68,105,3234
1631,21,2,126,7,61,109,3235
1632,43,1,194,5,40,67,3236
1632,89,2,73,10,60,0,3237
1633,89,1,111,10,46,89,3238
1633,59,2,115,3,26,61,3239
1634,21,1,88,9,57,0,3240
1634,82,2,91,0,60,0,3241
1635,88,1,71,9,83,0,3242
1635,61,2,72,3,49,0,3243
1636,61,1,111,7,50,108,3244
1636,43,2,87,9,70,0,3245
1637,82,1,196,5,49,81,3246
1637,59,2,126,10,29,83,3247
1638,43,1,206,6,45,72,3248
1638,59,2,100,9,55,118,3249
1639,61,1,113,7,58,107,3250
1639,82,2,114,2,38,80,3251
1640,24,1,2,1,0,0,3252
1641,24,1,90,10,50,0,3253
1641,80,2,92,3,39,0,3254
1642,80,1,178,4,31,71,3255
1642,24,2,179,3,32,71,3256
1643,24,1,178,7,27,68,3257
1643,80,2,174,8,37,80,3258
1644,80,1,178,5,36,74,3259
1644,24,2,169,10,31,72,3260
1645,9,1,206,3,28,69,3261
1645,63,2,129,9,39,84,3262
1646,63,1,161,4,32,73,3263
