batter_id, bowler_id, batter_team_id, bowler_team_id, runs_scored_in_inning, balls_played_in_inning, fours_in_inning, sixes_in_inning, out
140,185,28,80,34,17,3,3,1
141,185,28,80,26,36,4,0,2
174,182,28,80,10,18,0,0,1
141,182,28,80,43,38,4,2,1
174,179,28,80,4,7,0,0,0
174,186,28,80,11,9,1,1,1
143,184,28,80,11,13,2,0,1
174,184,28,80,6,10,1,0,0
145,186,28,80,18,20,2,0,1
145,185,28,80,9,11,0,0,0
187,185,28,80,0,5,0,0,1
146,186,28,80,20,11,3,1,0
145,184,28,80,48,28,4,3,1
142,183,28,80,30,25,3,1,1
141,188,28,80,12,24,0,0,0
172,188,28,80,4,3,1,0,0
141,179,28,80,19,13,1,2,0
187,183,28,80,5,4,0,0,0
187,179,28,80,2,2,0,0,0
187,189,28,80,3,3,0,0,0
141,189,28,80,4,13,0,0,0
143,189,28,80,3,4,0,0,1
143,188,28,80,7,8,0,0,0
143,185,28,80,9,10,0,0,0
177,149,80,28,7,11,0,0,1
176,149,80,28,1,4,0,0,1
176,172,80,28,5,4,1,0,0
178,149,80,28,47,47,4,1,1
179,149,80,28,31,23,3,0,0
190,199,24,14,72,38,9,4,0
90,199,24,14,15,9,1,1,1
90,10,24,14,16,9,1,1,1
190,10,24,14,27,18,2,2,2
92,10,24,14,3,3,0,0,1
89,10,24,14,7,11,1,0,0
89,199,24,14,12,16,0,0,1
191,199,24,14,12,13,1,0,0
191,10,24,14,12,11,1,0,0
89,198,24,14,20,14,1,1,1
191,198,24,14,20,22,1,0,1
89,11,24,14,0,2,0,0,1
191,11,24,14,23,14,0,2,0
103,11,24,14,6,6,0,0,0
103,198,24,14,5,5,0,0,0
103,9,24,14,3,5,0,0,1
191,9,24,14,3,7,0,0,0
93,9,24,14,14,6,0,2,0
93,10,24,14,15,10,2,0,0
93,198,24,14,6,5,0,0,1
93,197,24,14,1,4,0,0,0
95,197,24,14,1,2,0,0,0
95,11,24,14,0,3,0,0,2
93,11,24,14,11,5,0,1,0
105,11,24,14,1,2,0,0,1
105,199,24,14,18,10,1,2,2
93,199,24,14,4,4,0,0,1
100,11,24,14,8,9,0,1,2
192,101,14,24,20,29,3,0,2
193,101,14,24,28,19,4,1,1
192,105,14,24,81,38,8,5,1
193,105,14,24,35,16,4,2,1
194,105,14,24,0,1,0,0,0
194,101,14,24,12,9,2,0,1
194,95,14,24,15,10,2,1,0
195,105,14,24,62,30,9,3,3
194,100,14,24,22,17,3,0,0
195,100,14,24,97,56,6,8,2
194,93,14,24,13,9,0,1,1
195,93,14,24,9,4,0,1,0
195,95,14,24,39,29,4,1,1
195,101,14,24,21,21,2,0,1
117,10,64,14,36,17,5,1,1
118,10,64,14,2,4,0,0,1
118,199,64,14,44,27,8,0,1
117,199,64,14,12,10,2,0,2
138,199,64,14,16,19,1,0,1
138,10,64,14,30,18,3,2,0
118,11,64,14,23,10,3,1,0
138,11,64,14,4,5,0,0,0
138,197,64,14,20,14,3,0,1
118,197,64,14,21,10,1,2,2
118,198,64,14,8,4,0,1,1
120,198,64,14,4,5,0,0,0
138,198,64,14,28,24,3,0,2
120,3,64,14,13,5,1,1,0
138,3,64,14,1,1,0,0,0
120,10,64,14,8,4,0,1,0
120,195,64,14,42,26,5,1,3
138,195,64,14,25,20,2,0,1
121,195,64,14,22,17,1,0,0
121,198,64,14,77,55,5,5,1
121,11,64,14,16,16,0,0,0
121,197,64,14,19,20,3,0,1
122,197,64,14,4,10,0,0,0
122,199,64,14,8,5,1,0,0
122,198,64,14,15,8,1,1,1
125,198,64,14,2,3,0,0,0
125,195,64,14,1,3,0,0,1
151,195,64,14,1,1,0,0,0
126,195,64,14,0,1,0,0,0
151,10,64,14,0,3,0,0,1
126,10,64,14,2,2,0,0,0
136,10,64,14,6,1,0,1,0
126,11,64,14,12,6,0,1,0
136,11,64,14,0,1,0,0,1
127,11,64,14,4,5,0,0,0
126,199,64,14,8,8,0,0,1
127,199,64,14,1,4,0,0,0
192,125,14,64,12,15,1,0,3
194,125,14,64,10,10,1,1,1
195,125,14,64,27,18,5,0,0
195,127,14,64,16,14,1,1,0
193,127,14,64,11,4,2,0,0
193,125,14,64,11,15,0,1,0
195,126,14,64,62,39,6,2,3
193,126,14,64,26,16,5,0,0
193,136,14,64,12,7,0,1,0
195,136,14,64,43,31,3,1,0
195,151,14,64,79,50,5,4,3
193,151,14,64,7,15,0,0,1
197,151,14,64,61,44,1,5,3
197,127,14,64,36,28,6,1,2
3,127,14,64,0,2,0,0,0
3,151,14,64,3,5,0,0,0
3,126,14,64,6,4,0,0,0
3,136,14,64,3,3,0,0,0
3,125,14,64,3,4,0,0,1
196,125,14,64,1,1,0,0,0
196,126,14,64,2,2,0,0,0
196,136,14,64,1,1,0,0,0
196,127,14,64,2,8,0,0,2
200,199,64,14,10,4,2,0,0
200,10,64,14,1,1,0,0,0
121,199,64,14,50,28,5,3,1
200,197,64,14,3,4,0,0,0
200,11,64,14,2,6,0,0,1
200,198,64,14,5,6,0,0,0
122,11,64,14,5,4,1,0,0
121,10,64,14,17,10,2,1,0
122,10,64,14,9,6,2,0,1
125,11,64,14,6,4,1,0,0
125,199,64,14,4,2,1,0,1
194,136,14,64,15,5,2,1,0
194,126,14,64,6,6,1,0,1
195,123,14,64,8,6,0,1,0
193,123,14,64,15,6,1,1,0
1,126,14,64,50,38,8,0,2
1,125,14,64,32,15,4,2,1
190,125,24,64,31,26,5,0,2
90,125,24,64,35,18,2,4,0
90,127,24,64,4,4,1,0,1
190,127,24,64,14,7,3,0,0
90,126,24,64,38,29,2,3,1
190,126,24,64,60,30,5,4,0
89,127,24,64,38,18,3,2,0
89,135,24,64,31,20,2,2,0
190,135,24,64,5,7,0,0,0
190,151,24,64,61,36,1,6,3
89,151,24,64,51,50,4,0,0
89,125,24,64,22,13,2,0,0
89,126,24,64,16,19,2,0,1
93,151,24,64,24,15,2,1,2
201,135,24,64,3,3,0,0,0
201,127,24,64,9,6,0,1,1
201,125,24,64,7,3,0,1,0
201,126,24,64,15,17,2,0,0
191,127,24,64,4,4,0,0,0
202,126,24,64,24,23,0,2,2
117,101,64,24,19,13,3,1,1
118,95,64,24,42,38,5,1,3
117,95,64,24,35,21,6,0,0
117,105,64,24,1,2,0,0,1
138,105,64,24,69,59,9,1,2
118,105,64,24,50,28,8,1,1
138,95,64,24,76,56,5,4,4
118,101,64,24,53,26,5,4,0
138,100,64,24,123,73,10,8,2
118,100,64,24,12,11,0,1,1
138,90,64,24,12,10,0,1,0
118,90,64,24,1,3,0,0,0
200,100,64,24,32,23,5,0,0
200,90,64,24,7,3,0,1,0
138,93,64,24,21,13,4,0,1
200,93,64,24,0,1,0,0,0
121,93,64,24,2,4,0,0,0
121,100,64,24,63,39,5,4,3
122,93,64,24,5,7,0,0,0
122,105,64,24,17,14,2,0,0
122,95,64,24,6,10,0,0,1
125,100,64,24,17,5,0,2,0
125,95,64,24,1,1,0,0,0
126,95,64,24,7,10,1,0,1
126,101,64,24,11,5,1,1,1
125,101,64,24,2,2,0,0,0
135,101,64,24,0,1,0,0,1
125,105,64,24,11,8,2,0,2
151,105,64,24,9,10,0,0,1
151,101,64,24,7,3,1,0,0
127,101,64,24,5,3,1,0,0
90,11,24,14,33,10,3,3,1
190,11,24,14,17,10,1,1,1
90,197,24,14,14,8,3,0,0
190,197,24,14,43,19,0,5,0
190,198,24,14,60,40,1,6,1
90,198,24,14,18,10,0,2,0
90,193,24,14,12,4,1,1,0
190,193,24,14,7,2,0,1,0
202,11,24,14,7,5,0,1,0
202,10,24,14,5,2,1,0,0
202,198,24,14,9,19,1,0,1
201,197,24,14,12,9,1,0,0
201,199,24,14,5,5,1,0,0
201,11,24,14,3,3,0,0,0
201,10,24,14,3,4,0,0,1
96,11,24,14,1,2,0,0,0
193,96,14,24,18,9,2,1,0
192,96,14,24,14,5,0,2,0
193,100,14,24,21,20,2,0,0
192,100,14,24,30,17,2,2,2
192,93,14,24,13,5,2,0,0
193,93,14,24,19,6,1,2,0
195,96,14,24,12,4,1,1,0
1,105,14,24,41,37,5,0,1
1,96,14,24,11,3,1,1,0
1,101,14,24,58,41,8,2,1
197,105,14,24,29,18,2,2,0
197,93,14,24,2,2,0,0,0
1,93,14,24,7,2,0,1,0
196,93,14,24,1,1,0,0,0
120,101,64,24,47,22,4,4,1
138,101,64,24,17,9,0,2,0
120,93,64,24,19,11,0,2,0
120,105,64,24,45,28,4,3,2
120,89,64,24,8,3,0,1,0
138,89,64,24,8,3,0,1,0
120,90,64,24,2,2,0,0,0
120,100,64,24,21,18,0,1,1
120,95,64,24,52,25,3,5,2
122,101,64,24,0,3,0,0,1
123,101,64,24,10,3,1,1,1
190,136,24,64,36,18,4,2,1
90,136,24,64,30,21,3,2,1
90,151,24,64,21,14,1,1,1
89,123,24,64,3,7,0,0,1
190,123,24,64,9,9,1,0,0
201,123,24,64,15,8,0,2,0
201,151,24,64,25,17,1,2,0
190,138,24,64,19,6,0,3,1
201,138,24,64,6,4,0,0,0
191,138,24,64,2,2,0,0,0
191,136,24,64,18,15,2,0,1
201,136,24,64,7,5,1,0,0
93,126,24,64,5,2,1,0,0
93,136,24,64,8,9,1,0,1
89,197,24,14,16,12,0,1,0
201,198,24,14,11,7,0,1,2
191,197,24,14,14,12,0,1,0
202,197,24,14,0,2,0,0,1
105,197,24,14,1,1,0,0,0
100,199,24,14,1,4,0,0,1
100,197,24,14,2,3,0,0,0
100,10,24,14,2,4,0,0,0
101,11,24,14,1,1,0,0,0
193,95,14,24,5,5,1,0,0
192,95,14,24,24,19,0,2,2
192,90,14,24,7,3,1,0,0
193,90,14,24,4,3,1,0,1
198,95,14,24,19,14,1,1,2
198,100,14,24,13,13,0,1,2
1,95,14,24,25,26,1,1,1
195,90,14,24,5,4,0,0,0
1,90,14,24,2,2,0,0,0
1,100,14,24,45,37,3,1,3
205,36,49,54,10,12,1,0,1
206,36,49,54,32,21,2,2,0
205,35,49,54,9,8,2,0,0
206,35,49,54,6,4,1,0,0
206,34,49,54,8,6,1,0,0
205,31,49,54,2,6,0,0,1
206,31,49,54,2,4,0,0,1
206,30,49,54,21,10,0,2,0
205,30,49,54,1,1,0,0,0
207,31,49,54,8,5,1,0,0
208,31,49,54,13,9,1,0,0
207,28,49,54,11,12,1,0,0
208,28,49,54,18,17,0,0,0
207,36,49,54,17,10,0,1,0
208,36,49,54,14,15,0,1,2
208,204,49,54,7,4,1,0,0
207,204,49,54,3,2,0,0,0
207,34,49,54,19,10,0,2,0
208,34,49,54,15,8,0,1,0
207,35,49,54,8,3,2,0,1
209,35,49,54,0,1,0,0,0
27,214,54,49,3,8,0,0,0
27,215,54,49,7,12,0,1,0
29,215,54,49,11,7,1,1,0
27,213,54,49,19,12,3,0,1
29,213,54,49,7,6,1,0,0
29,212,54,49,4,11,0,0,2
27,212,54,49,10,4,2,0,0
30,212,54,49,19,17,2,0,0
30,213,54,49,4,3,0,0,0
30,214,54,49,11,10,0,0,0
203,214,54,49,3,7,0,0,1
30,210,54,49,15,22,0,0,0
203,210,54,49,0,2,0,0,0
33,214,54,49,6,5,0,0,0
33,210,54,49,12,8,1,0,0
33,212,54,49,4,5,0,0,0
30,207,54,49,2,2,0,0,0
33,207,54,49,11,4,2,0,0
31,210,54,49,5,6,0,0,0
31,214,54,49,6,3,1,0,0
33,213,54,49,1,1,0,0,0
31,213,54,49,22,8,0,3,0
33,215,54,49,6,2,0,1,1
204,215,54,49,5,5,0,0,0
31,215,54,49,9,5,2,0,0
204,213,54,49,5,4,0,0,0
227,222,42,62,1,1,0,0,0
228,222,42,62,6,5,1,0,0
227,225,42,62,8,6,2,0,0
228,224,42,62,4,6,0,0,0
227,224,42,62,0,2,0,0,1
228,225,42,62,5,3,1,0,0
229,225,42,62,4,3,1,0,1
230,224,42,62,7,15,0,0,0
228,223,42,62,13,6,3,0,0
228,217,42,62,2,6,0,0,0
230,217,42,62,6,9,1,0,1
228,220,42,62,4,5,0,0,0
230,220,42,62,15,15,2,0,0
231,220,42,62,11,8,0,1,0
231,224,42,62,0,3,0,0,0
230,222,42,62,3,4,0,0,0
231,222,42,62,2,2,0,0,0
232,217,42,62,3,5,0,0,0
233,217,42,62,1,1,0,0,0
233,220,42,62,1,2,0,0,1
234,220,42,62,5,5,0,0,0
232,220,42,62,7,11,0,0,1
234,217,42,62,3,3,0,0,0
234,225,42,62,3,2,0,0,0
232,225,42,62,7,4,1,0,0
232,223,42,62,9,4,0,1,0
234,223,42,62,9,8,1,0,1
232,224,42,62,8,6,0,0,0
234,224,42,62,17,7,2,1,0
216,235,62,42,10,9,2,0,1
218,235,62,42,2,6,0,0,1
219,235,62,42,4,6,0,0,0
217,235,62,42,5,3,1,0,0
219,236,62,42,10,11,1,0,0
217,236,62,42,6,6,0,0,1
219,231,62,42,21,9,3,1,0
217,237,62,42,3,6,0,0,0
219,237,62,42,5,8,1,0,1
217,228,62,42,13,13,1,0,0
219,228,62,42,5,11,0,0,0
217,230,62,42,11,7,1,0,0
219,230,62,42,3,5,0,0,0
217,231,62,42,2,3,0,0,0
220,236,62,42,6,3,1,0,0
221,237,62,42,3,4,0,0,1
220,237,62,42,13,6,2,0,0
220,235,62,42,16,6,3,0,0
221,235,62,42,2,2,0,0,0
222,236,62,42,9,4,0,1,0
27,235,54,42,17,16,2,0,3
28,235,54,42,19,23,0,0,1
29,235,54,42,38,31,6,0,2
28,236,54,42,12,6,3,0,0
30,235,54,42,24,24,4,0,4
30,236,54,42,12,10,2,0,0
203,235,54,42,3,5,0,0,0
203,237,54,42,1,3,0,0,0
28,237,54,42,4,2,1,0,1
33,237,54,42,1,1,0,0,0
33,228,54,42,2,1,0,0,0
203,228,54,42,1,6,0,0,1
31,228,54,42,7,9,1,0,0
203,230,54,42,10,15,0,0,1
31,230,54,42,8,13,0,0,1
37,228,54,42,2,4,0,0,0
37,230,54,42,16,17,1,0,2
31,236,54,42,0,2,0,0,1
35,236,54,42,0,2,0,0,1
36,236,54,42,2,4,0,0,0
36,228,54,42,2,5,0,0,0
37,236,54,42,4,4,0,0,0
36,237,54,42,2,4,0,0,0
37,237,54,42,4,4,0,0,0
36,230,54,42,2,7,0,0,1
34,230,54,42,0,1,0,0,0
37,235,54,42,8,7,1,0,1
34,235,54,42,0,4,0,0,0
34,237,54,42,7,4,1,0,0
228,36,42,54,17,15,4,0,0
227,36,42,54,0,2,0,0,1
229,36,42,54,15,13,2,1,0
228,28,42,54,12,22,1,0,3
229,28,42,54,17,13,2,0,0
230,28,42,54,6,15,0,0,1
230,36,42,54,5,2,1,0,0
230,35,42,54,5,3,1,0,0
229,35,42,54,6,3,1,0,0
230,31,42,54,13,7,1,1,1
232,31,42,54,1,5,0,0,0
229,34,42,54,7,4,1,0,0
232,34,42,54,4,2,1,0,0
229,31,42,54,29,20,4,0,0
205,220,49,62,4,4,1,0,1
211,220,49,62,6,10,0,0,1
206,225,49,62,25,20,5,0,0
211,224,49,62,30,28,1,2,1
206,224,49,62,44,27,3,4,2
211,225,49,62,25,28,2,0,3
207,225,49,62,18,20,3,0,1
208,224,49,62,70,39,8,3,0
207,224,49,62,10,12,0,0,0
208,225,49,62,25,19,3,0,0
208,217,49,62,10,10,1,0,0
207,217,49,62,11,7,2,0,1
207,220,49,62,14,16,1,0,0
208,220,49,62,19,20,2,0,2
208,223,49,62,5,6,0,0,1
207,223,49,62,3,3,0,0,0
209,217,49,62,7,8,1,0,0
209,220,49,62,11,11,1,0,0
210,220,49,62,1,1,0,0,0
210,217,49,62,11,5,0,1,1
210,226,49,62,10,4,0,1,0
209,226,49,62,7,9,0,0,1
212,217,49,62,2,3,0,0,0
209,223,49,62,3,3,0,0,0
212,223,49,62,24,15,1,1,0
209,225,49,62,15,7,1,1,1
212,225,49,62,2,5,0,0,0
213,224,49,62,10,7,1,0,0
212,224,49,62,9,5,0,1,0
213,223,49,62,5,3,1,0,0
218,214,62,49,12,16,0,0,1
217,214,62,49,3,8,0,0,0
218,215,62,49,5,2,1,0,0
217,215,62,49,18,10,3,0,0
218,213,62,49,23,12,3,1,2
217,213,62,49,6,4,1,0,0
217,212,62,49,12,10,1,0,0
218,212,62,49,23,14,3,1,0
239,213,62,49,0,2,0,0,1
219,213,62,49,20,11,3,1,0
219,210,62,49,1,6,0,0,1
217,210,62,49,4,10,0,0,1
219,214,62,49,37,32,3,0,0
221,210,62,49,7,3,1,0,0
221,212,62,49,25,15,3,1,2
220,212,62,49,10,6,0,1,0
222,210,62,49,2,2,0,0,0
220,210,62,49,3,3,0,0,0
222,215,62,49,3,2,0,0,0
220,215,62,49,2,3,0,0,1
226,215,62,49,6,5,1,0,0
222,214,62,49,19,20,0,1,1
226,214,62,49,29,16,3,1,1
226,213,62,49,11,8,1,0,1
222,213,62,49,3,5,0,0,1
225,213,62,49,3,3,0,0,0
225,215,62,49,2,3,0,0,0
223,213,62,49,3,3,0,0,0
225,212,62,49,2,3,0,0,0
240,253,11,19,16,14,2,1,0
241,251,11,19,5,7,0,0,1
240,251,11,19,12,13,2,0,2
241,253,11,19,2,5,0,0,0
241,252,11,19,4,6,0,0,1
240,252,11,19,39,30,4,1,0
38,251,11,19,16,21,2,0,1
240,245,11,19,44,31,5,2,2
42,251,11,19,12,10,1,0,0
42,254,11,19,16,10,1,1,0
240,254,11,19,3,4,0,0,1
242,254,11,19,14,8,0,2,0
42,252,11,19,38,30,0,2,0
242,252,11,19,11,11,1,0,0
42,255,11,19,11,15,1,0,1
242,255,11,19,6,5,1,0,1
43,255,11,19,10,9,0,1,0
43,254,11,19,5,2,1,0,0
44,255,11,19,7,11,0,0,0
43,253,11,19,2,3,0,0,1
44,253,11,19,11,8,2,0,0
243,253,11,19,1,1,0,0,0
243,255,11,19,7,6,0,0,2
245,244,19,11,10,6,2,0,1
247,244,19,11,7,11,1,0,1
246,244,19,11,8,3,2,0,1
247,48,19,11,14,12,1,1,1
248,48,19,11,1,1,0,0,0
246,48,19,11,1,4,0,0,0
249,244,19,11,1,4,0,0,1
250,244,19,11,10,16,1,0,2
248,244,19,11,1,3,0,0,0
250,42,19,11,7,5,1,0,0
248,42,19,11,4,3,1,0,1
251,42,19,11,11,17,1,0,2
251,244,19,11,0,5,0,0,1
250,48,19,11,4,7,0,0,1
251,48,19,11,14,12,0,2,0
250,243,19,11,11,6,2,0,0
251,243,19,11,21,17,0,2,0
250,46,19,11,3,3,0,0,1
251,46,19,11,5,9,0,0,0
252,46,19,11,6,10,0,0,1
252,243,19,11,5,8,0,0,0
252,48,19,11,1,4,0,0,0
253,46,19,11,6,2,0,1,0
253,42,19,11,20,11,4,0,0
253,48,19,11,2,2,0,0,0
251,240,19,11,18,6,0,3,0
27,220,54,62,23,10,5,0,0
27,225,54,62,23,11,2,1,0
28,225,54,62,1,1,0,0,0
28,224,54,62,12,7,2,0,0
28,223,54,62,1,2,0,0,0
27,223,54,62,8,4,0,1,0
29,224,54,62,3,5,0,0,0
27,224,54,62,13,11,2,0,0
29,217,54,62,5,9,0,0,0
27,217,54,62,5,7,0,0,0
29,220,54,62,3,9,0,0,0
30,220,54,62,3,5,0,0,0
30,217,54,62,5,4,0,0,0
29,222,54,62,0,2,0,0,1
30,222,54,62,6,4,1,0,0
203,222,54,62,5,6,1,0,0
203,217,54,62,5,4,1,0,0
203,223,54,62,9,6,0,1,0
30,223,54,62,14,6,1,1,0
203,224,54,62,5,5,0,0,0
30,224,54,62,11,5,2,0,1
30,225,54,62,5,2,1,0,0
203,225,54,62,9,4,0,1,0
33,224,54,62,6,5,0,0,0
221,36,62,54,0,2,0,0,0
217,36,62,54,0,1,0,0,1
218,36,62,54,6,5,1,0,0
221,35,62,54,0,1,0,0,0
218,35,62,54,14,5,2,1,0
219,36,62,54,3,4,0,0,0
219,31,62,54,4,6,0,0,0
218,31,62,54,1,4,0,0,1
218,34,62,54,1,5,0,0,0
219,34,62,54,1,1,0,0,0
220,31,62,54,6,9,0,0,0
219,28,62,54,2,3,0,0,0
220,28,62,54,3,4,0,0,1
219,35,62,54,2,3,0,0,1
220,35,62,54,5,2,1,0,0
222,35,62,54,1,1,0,0,0
222,28,62,54,13,15,1,0,0
226,28,62,54,1,1,0,0,0
226,30,62,54,0,1,0,0,1
239,30,62,54,0,1,0,0,1
225,30,62,54,2,6,0,0,1
222,30,62,54,4,4,0,0,0
225,28,62,54,2,1,0,0,0
222,36,62,54,0,1,0,0,1
224,36,62,54,10,5,0,1,0
223,36,62,54,7,6,0,1,0
224,31,62,54,8,6,0,1,1
223,31,62,54,4,3,0,0,0
228,256,42,49,14,14,2,0,0
227,256,42,49,0,2,0,0,0
228,212,42,49,18,15,2,1,0
227,214,42,49,0,1,0,0,1
229,214,42,49,20,21,2,1,1
228,214,42,49,15,15,1,0,2
228,257,42,49,1,5,0,0,0
229,257,42,49,13,7,1,1,0
230,257,42,49,6,3,1,0,0
230,210,42,49,3,8,0,0,1
229,210,42,49,2,5,0,0,0
230,256,42,49,2,3,0,0,0
229,256,42,49,2,5,0,0,1
230,212,42,49,2,2,0,0,0
229,212,42,49,18,14,3,0,1
232,210,42,49,12,7,2,0,0
231,210,42,49,3,2,0,0,0
232,256,42,49,2,7,0,0,0
231,256,42,49,8,5,0,1,1
232,257,42,49,0,3,0,0,0
231,257,42,49,5,3,1,0,0
232,214,42,49,4,8,0,0,0
231,214,42,49,4,5,1,0,1
234,210,42,49,0,1,0,0,1
233,210,42,49,1,1,0,0,0
233,214,42,49,5,5,0,0,1
232,212,42,49,9,7,0,1,1
233,212,42,49,6,4,1,0,0
233,257,42,49,5,4,1,0,0
237,257,42,49,2,2,0,0,0
237,212,42,49,1,6,0,0,1
236,212,42,49,0,1,0,0,1
235,212,42,49,4,2,1,0,0
205,235,49,42,39,29,5,1,0
206,235,49,42,17,14,2,0,1
205,231,49,42,2,6,0,0,0
206,228,49,42,12,10,0,1,1
205,228,49,42,2,2,0,0,0
206,231,49,42,8,6,2,0,0
206,236,49,42,2,2,0,0,0
205,236,49,42,12,10,0,1,0
211,228,49,42,14,20,0,0,0
211,236,49,42,2,5,0,0,0
211,230,49,42,27,27,1,0,0
205,230,49,42,0,1,0,0,1
207,230,49,42,17,15,2,0,1
211,231,49,42,9,7,0,1,0
207,231,49,42,4,5,0,0,0
207,228,49,42,10,6,0,1,0
211,237,49,42,37,28,4,1,0
207,237,49,42,12,11,2,0,0
211,235,49,42,31,19,6,0,2
207,235,49,42,14,12,3,0,0
209,236,49,42,2,2,0,0,0
207,236,49,42,3,4,0,0,0
209,230,49,42,3,2,0,0,0
240,214,11,49,64,40,6,4,1
241,215,11,49,19,10,4,0,0
240,213,11,49,20,11,2,1,0
241,213,11,49,4,1,1,0,0
241,214,11,49,5,3,1,0,0
240,212,11,49,52,25,6,3,1
241,212,11,49,13,11,2,0,1
240,215,11,49,4,6,0,0,0
240,210,11,49,11,7,1,0,1
241,210,11,49,6,3,0,1,1
38,213,11,49,2,2,0,0,1
42,213,11,49,7,6,0,0,0
42,212,11,49,23,20,2,1,2
42,210,11,49,9,8,0,0,0
42,214,11,49,40,21,1,4,2
242,210,11,49,9,6,1,0,0
42,215,11,49,2,2,0,0,0
242,215,11,49,14,6,3,0,0
242,212,11,49,22,11,1,2,0
242,214,11,49,19,8,4,0,1
44,214,11,49,1,1,0,0,0
44,215,11,49,3,4,0,0,0
44,213,11,49,2,2,0,0,1
242,213,11,49,21,8,3,1,0
43,212,11,49,0,2,0,0,1
243,212,11,49,10,9,1,0,0
243,213,11,49,18,11,2,0,0
206,244,49,11,19,23,3,0,2
211,244,49,11,0,3,0,0,1
206,48,49,11,30,14,3,2,0
211,48,49,11,28,13,2,3,1
211,42,49,11,12,4,1,1,0
206,42,49,11,24,16,2,1,1
211,243,49,11,28,17,3,1,1
207,244,49,11,33,26,3,1,1
207,42,49,11,1,3,0,0,0
207,46,49,11,1,2,0,0,1
206,46,49,11,4,6,0,0,1
205,46,49,11,1,2,0,0,0
205,243,49,11,23,15,2,1,3
208,243,49,11,31,25,0,2,1
206,243,49,11,32,29,2,1,2
208,46,49,11,2,4,0,0,0
212,243,49,11,1,1,0,0,0
212,46,49,11,1,3,0,0,1
210,46,49,11,5,4,1,0,0
210,244,49,11,6,4,1,0,0
209,244,49,11,8,5,0,1,0
209,46,49,11,0,2,0,0,1
213,46,49,11,1,1,0,0,0
213,42,49,11,0,1,0,0,1
210,42,49,11,1,2,0,0,1
214,42,49,11,6,3,1,0,0
214,243,49,11,0,1,0,0,1
107,80,10,66,32,18,1,2,0
106,80,10,66,15,14,2,0,0
106,263,10,66,26,14,4,0,1
107,263,10,66,25,18,3,0,0
107,86,10,66,12,10,2,0,1
109,86,10,66,11,8,2,0,0
107,102,10,66,41,20,4,3,0
109,102,10,66,1,1,0,0,0
107,264,10,66,1,1,0,0,0
109,264,10,66,16,5,4,0,0
107,262,10,66,1,1,0,0,0
109,262,10,66,14,9,2,0,1
109,263,10,66,21,13,1,1,1
109,80,10,66,30,29,1,0,0
107,82,10,66,7,7,0,0,0
110,82,10,66,1,2,0,0,0
110,263,10,66,10,8,0,1,0
110,80,10,66,18,18,1,0,3
130,82,10,66,18,18,0,1,0
130,86,10,66,39,18,3,2,0
111,82,10,66,9,4,1,0,0
111,86,10,66,4,4,0,0,0
111,102,10,66,14,7,0,1,0
130,102,10,66,20,11,2,1,0
130,264,10,66,7,3,1,0,0
111,264,10,66,8,3,0,1,0
130,262,10,66,41,14,1,5,0
111,262,10,66,7,4,1,0,0
78,116,66,10,7,6,1,0,0
81,116,66,10,13,6,2,0,0
78,260,66,10,8,8,1,0,1
81,260,66,10,26,9,3,2,0
80,260,66,10,0,1,0,0,0
81,258,66,10,12,12,2,0,0
80,258,66,10,14,7,3,0,1
81,114,66,10,2,5,0,0,1
80,114,66,10,1,2,0,0,0
261,110,66,10,13,14,0,1,1
81,110,66,10,16,15,1,0,0
81,259,66,10,13,8,1,1,1
261,259,66,10,15,11,3,0,1
79,114,66,10,4,6,0,0,0
261,114,66,10,1,1,0,0,0
79,259,66,10,13,12,0,1,0
82,259,66,10,14,10,1,0,1
82,114,66,10,0,2,0,0,1
262,114,66,10,18,18,2,0,0
262,259,66,10,13,10,0,1,0
79,260,66,10,6,5,0,1,1
263,260,66,10,8,4,0,1,0
263,258,66,10,6,4,1,0,0
262,258,66,10,8,6,1,0,0
263,114,66,10,10,6,0,1,1
262,116,66,10,6,8,0,0,0
263,116,66,10,0,1,0,0,1
102,116,66,10,0,1,0,0,1
264,116,66,10,1,2,0,0,0
264,258,66,10,0,1,0,0,1
86,258,66,10,0,1,0,0,0
86,260,66,10,3,3,0,0,0
262,260,66,10,16,9,1,1,1
131,80,10,66,4,4,1,0,1
106,102,10,66,21,8,2,1,0
131,102,10,66,1,1,0,0,0
106,86,10,66,14,9,2,0,0
106,262,10,66,10,8,1,0,1
130,263,10,66,7,3,1,0,0
106,82,10,66,2,2,0,0,0
78,110,66,10,1,1,0,0,0
80,110,66,10,7,18,0,0,1
261,258,66,10,0,2,0,0,1
79,258,66,10,1,3,0,0,0
79,110,66,10,5,4,1,0,2
82,110,66,10,8,6,1,0,0
81,132,66,10,14,5,3,0,0
82,132,66,10,6,9,0,0,0
265,132,66,10,10,10,0,1,1
265,259,66,10,8,12,0,0,1
262,132,66,10,1,2,0,0,0
263,259,66,10,3,3,0,0,0
102,114,66,10,4,3,1,0,0
86,114,66,10,0,1,0,0,0
140,268,28,80,10,14,0,1,0
142,268,28,80,1,1,0,0,0
142,185,28,80,6,9,0,0,1
142,186,28,80,23,17,3,1,0
173,183,28,80,1,2,0,0,0
142,269,28,80,19,17,1,2,4
143,269,28,80,14,20,0,0,1
173,269,28,80,5,3,1,0,1
146,269,28,80,2,7,0,0,1
144,269,28,80,18,21,1,1,3
